Wall time,Step,Value
1764764019.609337,2560,1.3560057254835556e-07
1764764044.9178061,2560,-0.02010141685605049
1764764559.712049,2560,-2.5928019908860733e-07
1764764582.065012,2560,-0.0018410682678222656
1764764604.769542,2560,-0.01074674166738987
1764764627.956368,2560,-0.014560556039214134
1764764667.097953,5120,6.258487701416016e-07
1764764689.3003001,5120,-0.006479763891547918
1764764711.276621,5120,-0.00942152552306652
1764764733.3557088,5120,-0.014244427904486656
1764764771.737039,7680,8.940697071579962e-09
1764764794.737613,7680,-0.006118591874837875
1764764818.67451,7680,-0.0016477517783641815
1764764841.836212,7680,-0.006106628570705652
1764764879.66224,10240,2.086162531611535e-08
1764764902.068726,10240,0.0003949209931306541
1764764925.1833,10240,-0.003958666231483221
1764764947.56576,10240,-0.003290726337581873
1764764985.8892758,12800,-2.6822089438383045e-08
1764765008.478554,12800,-0.0037835792172700167
1764765031.051834,12800,-0.0031155706383287907
1764765054.427092,12800,-0.0025954905431717634
1764765092.8666508,15360,5.774199784980283e-09
1764765117.329456,15360,0.01286537665873766
1764765140.485893,15360,-0.0004927933332510293
1764765164.058827,15360,-0.0037868046201765537
1764765203.21472,17920,-1.3411044719191523e-08
1764765225.814985,17920,-0.0031194002367556095
1764765248.275537,17920,-0.0037480811588466167
1764765270.500463,17920,-0.007995560765266418
1764765308.972291,20480,1.862645149230957e-08
1764765331.371284,20480,-0.0023631423246115446
1764765353.392569,20480,-0.006948781665414572
1764765375.737737,20480,-0.004647360648959875
1764765415.962346,23040,8.940697071579962e-09
1764765437.763144,23040,-0.0015500582521781325
1764765459.3893619,23040,0.0015051752561703324
1764765481.343832,23040,-0.005989831872284412
1764765519.135974,25600,-5.9604645663569045e-09
1764765541.143919,25600,-0.0006295621278695762
1764765562.805368,25600,-0.004167980048805475
1764765585.2922199,25600,0.0021055624820291996
1764765623.831025,28160,8.940697071579962e-09
1764765646.933513,28160,-0.00010528564598644152
1764765670.496656,28160,-9.532459080219269e-05
1764765693.399304,28160,-0.0001369677484035492
1764765730.306668,30720,1.4901161193847656e-08
1764765751.912796,30720,0.0005230709793977439
1764765774.469283,30720,0.0002849400043487549
1764765796.130647,30720,0.0009232267620973289
1764765832.9142342,33280,-7.264316259636416e-09
1764765854.47936,33280,0.002829072531312704
1764765877.1268978,33280,-0.0020634904503822327
1764765899.070399,33280,-0.0012659132480621338
1764765936.120569,35840,1.0430812658057675e-08
1764765959.240491,35840,-0.0034605145920068026
1764765981.211953,35840,-0.003445110749453306
1764766004.163198,35840,-0.0021520256996154785
1764766040.907706,38400,1.4901161193847656e-08
1764766063.010908,38400,-0.0014118507970124483
1764766084.4365811,38400,-0.0024249255657196045
1764766106.3288598,38400,-0.006178827490657568
1764766143.926753,40960,-2.086162531611535e-08
1764766165.492813,40960,-0.0004366889479570091
1764766187.349875,40960,0.0011325791710987687
1764766209.879433,40960,2.988576852658298e-05
1764766248.8441541,43520,5.9604645663569045e-09
1764766270.414606,43520,-0.002223365008831024
1764766292.32526,43520,0.00013983846292831004
1764766313.9974568,43520,-0.0033667185343801975
1764766351.51739,46080,-5.9604645663569045e-09
1764766373.8047092,46080,-0.0009252011659555137
1764766395.571728,46080,-0.0003693185863085091
1764766417.536084,46080,-0.005072838626801968
1764766454.3961978,48640,-7.823109271498652e-09
1764766478.0101912,48640,0.0001089606448658742
1764766500.711757,48640,-0.0003713071346282959
1764766522.836712,48640,-0.0005383879179134965
1764766559.317892,51200,4.470348535789981e-09
1764766581.0577128,51200,0.00010685921006370336
1764766603.63277,51200,-0.000972962356172502
1764766624.985972,51200,0.00047424883814528584
1764766662.913569,53760,4.470348535789981e-09
1764766684.452441,53760,-0.003783099353313446
1764766707.092196,53760,-0.0033086291514337063
1764766728.920419,53760,-0.0030036219395697117
1764766766.5643258,56320,-8.940697071579962e-09
1764766789.4774232,56320,-0.0020476728677749634
1764766811.208129,56320,-0.001299121999181807
1764766833.772322,56320,-0.0083633903414011
1764766870.599228,58880,1.0430812658057675e-08
1764766892.436225,58880,0.0003972887934651226
1764766913.896136,58880,0.0018152184784412384
1764766935.502969,58880,-0.0009122967603616416
1764766976.236059,61440,8.940697071579962e-09
1764766997.004501,61440,0.00013958514318801463
1764767020.0071502,61440,0.0020277774892747402
1764767043.8946052,61440,0.0006230056169442832
1764767085.657655,64000,4.470348535789981e-09
1764767108.409194,64000,0.0017229303484782577
1764767131.32177,64000,-0.0009975280845537782
1764767154.077496,64000,-0.0010492019355297089
1764767193.64925,66560,2.607703164514419e-09
1764767218.287262,66560,0.00015779286331962794
1764767244.6428008,66560,-0.00016730577044654638
1764767268.024713,66560,-0.0026224940083920956
1764767306.8245041,69120,-1.639127766850379e-08
1764767331.119519,69120,-7.248223118949682e-05
1764767357.323136,69120,-0.0015517950523644686
1764767384.783144,69120,-0.0007516249897889793
1764767427.175754,71680,2.9802322831784522e-09
1764767451.3195908,71680,-0.00025444180937483907
1764767475.790664,71680,0.00038058162317611277
1764767499.757428,71680,-7.981211092555895e-05
1764767538.2782478,74240,-1.0430812658057675e-08
1764767561.919071,74240,-0.00016122907982207835
1764767585.351388,74240,0.0003894805849995464
1764767609.796745,74240,-0.0005032539484091103
1764767651.075076,76800,-8.195638834251895e-09
1764767676.796444,76800,-0.001505261636339128
1764767700.915993,76800,-0.0007830023532733321
1764767726.350788,76800,-0.0014356434112414718
1764767767.317255,79360,1.4528632519272833e-08
1764767790.659601,79360,-0.00023476332717109472
1764767814.07504,79360,-0.0010786257917061448
1764767837.7316742,79360,-0.0029971362091600895
1764767876.3200471,81920,8.940697071579962e-09
1764767928.875145,2560,5.21540641784668e-08
1764767952.84498,2560,-0.0059064654633402824
1764767979.750808,2560,-0.005666886456310749
1764768005.11806,2560,-0.00932646356523037
1764768045.7215512,5120,3.173947220602713e-07
1764768071.635537,5120,-0.015026305802166462
1764768099.7364428,5120,-0.011813064105808735
1764768124.667379,5120,-0.015420529060065746
1764768163.248995,7680,-6.109475947368992e-08
1764768189.9930198,7680,-0.003635786473751068
1764768213.767066,7680,-0.013720045797526836
1764768236.689568,7680,-0.01930960640311241
