iteration,global_step,checkpoint,makespan,energy,knee_distance
10,25600,hetero_mean_pf_it00010_st000025600.pt,5.325638888888888,10.092406439492867,0.0
10,25600,hetero_mean_pf_it00010_st000025600.pt,5.325638888888888,10.092406439492867,0.0
10,25600,hetero_mean_pf_it00010_st000025600.pt,5.325638888888888,10.092406439492867,0.0
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.044652740403888,11.935778614715167,0.0
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.044652740403888,11.935778614715167,0.0
10,25600,hetero_mean_pf_it00010_st000025600.pt,1.4517063111882893,6.553861207858068,0.0
20,51200,hetero_mean_pf_it00020_st000051200.pt,1.1441751796971775,3.1244341594281395,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.5606261313662584,21.57584811666287,0.0
10,25600,hetero_mean_pf_it00010_st000025600.pt,2.137435980501551,16.875208461671765,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,1.1699859684559804,5.785238961853255,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,1.1699859684559804,5.785238961853255,0.0
10,25600,hetero_mean_pf_it00010_st000025600.pt,1.2509753373190309,3.6381991809826872,0.00863729530277533
15,38400,hetero_mean_pf_it00015_st000038400.pt,1.2760616974223327,3.01743701148926,0.06027322425747587
15,38400,hetero_mean_pf_it00015_st000038400.pt,1.2760616974223327,3.01743701148926,0.05525340986417369
10,25600,hetero_mean_pf_it00010_st000025600.pt,1.2509753373190309,3.6381991809826872,0.03049712791174837
10,25600,hetero_mean_pf_it00010_st000025600.pt,1.2509753373190309,3.6381991809826872,0.03049712791174837
40,102400,hetero_mean_pf_it00040_st000102400.pt,1.280339895256167,2.89903138568253,0.03196641232036269
40,102400,hetero_mean_pf_it00040_st000102400.pt,1.280339895256167,2.89903138568253,0.03196641232036269
40,102400,hetero_mean_pf_it00040_st000102400.pt,1.280339895256167,2.89903138568253,0.03196641232036269
40,102400,hetero_mean_pf_it00040_st000102400.pt,1.280339895256167,2.89903138568253,0.03196641232036269
40,102400,hetero_mean_pf_it00040_st000102400.pt,1.280339895256167,2.89903138568253,0.03196641232036269
40,102400,hetero_mean_pf_it00040_st000102400.pt,1.280339895256167,2.89903138568253,0.03196641232036269
40,102400,hetero_mean_pf_it00040_st000102400.pt,1.280339895256167,2.89903138568253,0.03196641232036269
40,102400,hetero_mean_pf_it00040_st000102400.pt,1.280339895256167,2.89903138568253,0.03196641232036269
40,102400,hetero_mean_pf_it00040_st000102400.pt,1.280339895256167,2.89903138568253,0.03196641232036269
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.2059712538652585,16.737041485082717,0.0
10,25600,hetero_mean_pf_it00010_st000025600.pt,1.6561809687574385,9.501605998401127,0.0
15,38400,hetero_mean_pf_it00015_st000038400.pt,1.2339354895391497,3.998804777928025,0.0
20,51200,hetero_mean_pf_it00020_st000051200.pt,1.1704232914098405,3.334268919150093,0.0
25,64000,hetero_mean_pf_it00025_st000064000.pt,1.1505003511379197,3.1899019977251966,0.0
30,76800,hetero_mean_pf_it00030_st000076800.pt,1.123588950350299,3.059979338767454,0.0
30,76800,hetero_mean_pf_it00030_st000076800.pt,1.123588950350299,3.059979338767454,0.0
30,76800,hetero_mean_pf_it00030_st000076800.pt,1.123588950350299,3.059979338767454,0.0
30,76800,hetero_mean_pf_it00030_st000076800.pt,1.123588950350299,3.059979338767454,0.0
30,76800,hetero_mean_pf_it00030_st000076800.pt,1.123588950350299,3.059979338767454,0.0
30,76800,hetero_mean_pf_it00030_st000076800.pt,1.123588950350299,3.059979338767454,0.0
30,76800,hetero_mean_pf_it00030_st000076800.pt,1.123588950350299,3.059979338767454,0.0
30,76800,hetero_mean_pf_it00030_st000076800.pt,1.123588950350299,3.059979338767454,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.9393297378260628,7.85161471087652,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.717723566783217,7.93082762285848,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.717723566783217,7.93082762285848,0.0
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.2724320628760126,7.222117951416733,0.12364311417994955
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.2724320628760126,7.222117951416733,0.17657637602776954
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.2724320628760126,7.222117951416733,0.17657637602776954
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.2724320628760126,7.222117951416733,0.17657637602776954
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.2724320628760126,7.222117951416733,0.17657637602776954
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.2724320628760126,7.222117951416733,0.17657637602776954
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.2724320628760126,7.222117951416733,0.17657637602776954
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.2724320628760126,7.222117951416733,0.17657637602776954
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.2724320628760126,7.222117951416733,0.17657637602776954
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.2724320628760126,7.222117951416733,0.17657637602776954
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.2724320628760126,7.222117951416733,0.17657637602776954
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.2724320628760126,7.222117951416733,0.17657637602776954
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.2724320628760126,7.222117951416733,0.17657637602776954
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.2724320628760126,7.222117951416733,0.17657637602776954
