Wall time,Step,Value
1764675494.568183,25600,9.677804992190733
1764676571.228671,51200,9.102283243116252
1764677647.3652842,76800,8.43993924002782
1764678738.738245,102400,8.125564173903825
1764679856.689891,128000,7.9014100044219635
1764681007.693537,153600,7.812078741467319
1764682153.148114,179200,7.719105782260617
1764686286.3879628,204800,7.64292466912419
1764687361.1530082,230400,7.737878797814413
1764688619.904018,256000,7.634573882317388
1764689870.996701,281600,7.6792225950699065
1764691049.2079859,307200,7.450736391278474
1764693843.882111,25600,9.37630239470155
1764694704.296163,51200,8.446698902233987
1764695537.2263098,76800,7.834008594324421
1764696408.9845319,102400,7.628222863537005
1764697263.847849,128000,7.527988819949423
1764698161.794816,153600,7.404225433346395
1764699064.550024,179200,7.354067983195549
1764700274.960547,204800,7.137939317457459
1764701503.1146061,230400,7.166400667013602
1764702721.276674,256000,7.236316068227708
1764703963.2592251,281600,7.008358496745117
1764705153.895723,307200,7.170943125647885
1764706379.930294,332800,6.949247630827104
1764707583.1406898,358400,6.871065917626029
1764708775.842328,384000,6.936846590133911
1764710080.638069,409600,6.978075377184828
1764711310.861772,435200,6.809673294515117
1764712541.676492,460800,6.905902709900604
1764713723.533802,486400,7.015577175283161
1764714899.4747589,512000,6.768272106027398
1764716077.458754,537600,6.977482206919864
1764717243.894835,563200,6.829532810307649
1764718366.537761,588800,6.791284967568345
1764719499.947484,614400,6.956491858156921
1764720731.955255,640000,6.77396863099568
1764721884.860852,665600,6.761735195469285
1764723044.155444,691200,6.7535087548575845
1764724207.6819782,716800,7.227681717605438
1764725365.1398149,742400,6.854750203104511
1764726521.612885,768000,6.7155027532560325
1764727681.714247,793600,6.611226638997751
1764728835.7171872,819200,6.86566609552724
1764729993.739966,844800,6.89342865333129
1764731152.7744489,870400,7.11578789967286
1764732283.135641,896000,7.079610115403537
1764733389.3736231,921600,6.798798867790454
1764734504.746565,947200,6.6354053065647065
1764735625.063881,972800,6.677852045842566
1764736743.789505,998400,6.781350521192158
1764737875.046623,1024000,6.875339112347857
1764738999.534375,1049600,7.022837418126594
1764740127.513797,1075200,6.8081719840196175
1764741253.8747761,1100800,6.906533190058822
1764742400.869726,1126400,6.790589200900461
1764743518.427156,1152000,6.988367853035591
1764744640.501321,1177600,7.0537800816986005
1764745764.0037062,1203200,7.014818270413474
1764746929.0713758,1228800,7.059101032147862
1764752994.52897,1254400,7.072054022107582
1764754283.8285499,1280000,7.097479299542398
1764755769.591232,1305600,7.194594456278809
1764756995.758237,1331200,7.078761750584609
1764758256.168469,1356800,7.056811880089238
1764759456.198106,1382400,7.244172544768794
1764760651.416873,1408000,7.270625878907877
1764761869.705963,1433600,7.334783689348377
1764763089.376373,1459200,7.505270009524047
