iteration,global_step,checkpoint,makespan,energy,knee_distance
10,25600,hetero_mean_pf_it00010_st000025600.pt,0.39267493386243385,9.677804992190733,0.0
20,51200,hetero_mean_pf_it00020_st000051200.pt,0.39267493386243385,9.102283243116252,0.0
30,76800,hetero_mean_pf_it00030_st000076800.pt,0.39267493386243385,8.43993924002782,0.0
40,102400,hetero_mean_pf_it00040_st000102400.pt,0.39267493386243385,8.125564173903825,0.0
50,128000,hetero_mean_pf_it00050_st000128000.pt,0.39267493386243385,7.9014100044219635,0.0
60,153600,hetero_mean_pf_it00060_st000153600.pt,0.39267493386243385,7.812078741467319,0.0
70,179200,hetero_mean_pf_it00070_st000179200.pt,0.39267493386243385,7.719105782260617,0.0
80,204800,hetero_mean_pf_it00080_st000204800.pt,0.39267493386243385,7.64292466912419,0.0
80,204800,hetero_mean_pf_it00080_st000204800.pt,0.39267493386243385,7.64292466912419,0.0
100,256000,hetero_mean_pf_it00100_st000256000.pt,0.39267493386243385,7.634573882317388,0.0
100,256000,hetero_mean_pf_it00100_st000256000.pt,0.39267493386243385,7.634573882317388,0.0
120,307200,hetero_mean_pf_it00120_st000307200.pt,0.39267493386243385,7.450736391278474,0.0
10,25600,hetero_mean_pf_it00010_st000025600.pt,0.39267493386243385,9.37630239470155,0.0
20,51200,hetero_mean_pf_it00020_st000051200.pt,0.39267493386243385,8.446698902233987,0.0
30,76800,hetero_mean_pf_it00030_st000076800.pt,0.39267493386243385,7.834008594324421,0.0
40,102400,hetero_mean_pf_it00040_st000102400.pt,0.39267493386243385,7.628222863537005,0.0
50,128000,hetero_mean_pf_it00050_st000128000.pt,0.39267493386243385,7.527988819949423,0.0
60,153600,hetero_mean_pf_it00060_st000153600.pt,0.39267493386243385,7.404225433346395,0.0
70,179200,hetero_mean_pf_it00070_st000179200.pt,0.39267493386243385,7.354067983195549,0.0
80,204800,hetero_mean_pf_it00080_st000204800.pt,0.39267493386243385,7.137939317457459,0.0
80,204800,hetero_mean_pf_it00080_st000204800.pt,0.39267493386243385,7.137939317457459,0.0
80,204800,hetero_mean_pf_it00080_st000204800.pt,0.39267493386243385,7.137939317457459,0.0
110,281600,hetero_mean_pf_it00110_st000281600.pt,0.39267493386243385,7.008358496745117,0.0
110,281600,hetero_mean_pf_it00110_st000281600.pt,0.39267493386243385,7.008358496745117,0.0
130,332800,hetero_mean_pf_it00130_st000332800.pt,0.39267493386243385,6.949247630827104,0.0
140,358400,hetero_mean_pf_it00140_st000358400.pt,0.39267493386243385,6.871065917626029,0.0
140,358400,hetero_mean_pf_it00140_st000358400.pt,0.39267493386243385,6.871065917626029,0.0
140,358400,hetero_mean_pf_it00140_st000358400.pt,0.39267493386243385,6.871065917626029,0.0
170,435200,hetero_mean_pf_it00170_st000435200.pt,0.39267493386243385,6.809673294515117,0.0
170,435200,hetero_mean_pf_it00170_st000435200.pt,0.39267493386243385,6.809673294515117,0.0
170,435200,hetero_mean_pf_it00170_st000435200.pt,0.39267493386243385,6.809673294515117,0.0
200,512000,hetero_mean_pf_it00200_st000512000.pt,0.39267493386243385,6.768272106027398,0.0
200,512000,hetero_mean_pf_it00200_st000512000.pt,0.39267493386243385,6.768272106027398,0.0
200,512000,hetero_mean_pf_it00200_st000512000.pt,0.39267493386243385,6.768272106027398,0.0
200,512000,hetero_mean_pf_it00200_st000512000.pt,0.39267493386243385,6.768272106027398,0.0
200,512000,hetero_mean_pf_it00200_st000512000.pt,0.39267493386243385,6.768272106027398,0.0
200,512000,hetero_mean_pf_it00200_st000512000.pt,0.39267493386243385,6.768272106027398,0.0
260,665600,hetero_mean_pf_it00260_st000665600.pt,0.39267493386243385,6.761735195469285,0.0
270,691200,hetero_mean_pf_it00270_st000691200.pt,0.39267493386243385,6.7535087548575845,0.0
270,691200,hetero_mean_pf_it00270_st000691200.pt,0.39267493386243385,6.7535087548575845,0.0
270,691200,hetero_mean_pf_it00270_st000691200.pt,0.39267493386243385,6.7535087548575845,0.0
