Wall time,Step,Value
1764834225.118072,25600,0.49999991856453374
1764834240.609586,25600,0.4999998699061087
1764834256.086507,25600,0.4999998975559402
1764834271.2795022,25600,0.4999993192368607
1764843282.4715352,51200,0.4999993595337111
1764843297.809657,51200,0.499999665169546
1764843313.453844,51200,0.49999950428277307
1764843328.706343,51200,0.4999995292980617
1764844013.037139,76800,0.4999995070399579
1764844027.9498198,76800,0.4999998099315599
1764844042.735414,76800,0.49999965680099
1764844058.59469,76800,0.49999983090349814
1764844737.716929,102400,0.5000000048380319
1764844752.6737568,102400,0.4999999801932835
1764844767.5925708,102400,0.49999989395674505
1764844782.6028318,102400,0.50000002842001
1764845468.998208,128000,0.4999999145143129
1764845484.386515,128000,0.4999999525413409
1764845499.371147,128000,0.4999999267884414
1764845514.306768,128000,0.4999999669824772
1764846196.577888,153600,0.5000000137362368
1764846211.793174,153600,0.5000000316660994
1764846227.0759602,153600,0.4999999488759701
1764846242.288203,153600,0.500000084085929
1764846919.2594402,179200,0.5000000512168916
1764846934.0631979,179200,0.4999999622653352
1764846948.909285,179200,0.5000000223582338
1764846963.6185448,179200,0.5000000407546611
1764847664.6320052,204800,0.4999999470404862
1764847679.626144,204800,0.49999993215292
1764847694.689972,204800,0.5000000038293072
1764847709.9390988,204800,0.49999990941734535
1764848571.123729,25600,0.49999953783838974
1764848586.7966259,25600,0.49999974924499
1764848602.363332,25600,0.4999997179389579
1764848617.6382499,25600,0.4999998383960717
1764849310.6832252,51200,0.49999948799540767
1764849325.820809,51200,0.49999938406222555
1764849340.8049438,51200,0.4999994906547692
1764849356.1105978,51200,0.4999996262949778
1764850045.4554949,76800,0.49999979558044555
1764850060.546023,76800,0.4999999466055542
1764850075.468905,76800,0.49999982992939057
1764850090.5098848,76800,0.49999959245352305
1764854355.816055,102400,0.49999993100557466
1764854371.7189949,102400,0.49999987108230837
1764854386.975051,102400,0.49999992599969784
1764854402.57747,102400,0.4999999900950751
1764855352.179782,128000,0.4999998883691097
1764855367.152709,128000,0.4999999602077363
1764855382.0563278,128000,0.5000000046098694
1764855397.163393,128000,0.4999998742524028
1764856207.88198,153600,0.4999998640102621
1764856223.6505651,153600,0.500000020677804
1764856240.7868679,153600,0.5000000042434285
1764856257.278267,153600,0.4999998400205402
1764856980.70325,179200,0.4999999337084021
1764856993.725137,179200,0.499999951554953
1764857009.634776,179200,0.49999994279967225
1764857025.520454,179200,0.49999989075628115
1764857722.007909,204800,0.5000000234856218
1764857737.820537,204800,0.49999987182043937
1764857754.6308491,204800,0.4999998408574676
1764857769.8747442,204800,0.4999998933672825
1764858472.5840929,230400,0.49999974146441273
1764858487.458377,230400,0.49999986189973356
1764858502.339544,230400,0.4999998051306656
1764858517.456712,230400,0.49999989825796515
1764859116.066082,256000,0.4999999604837939
1764859127.345396,256000,0.4999998473034601
1764859138.62313,256000,0.49999995010693987
1764859149.935353,256000,0.49999993955358546
1764859702.531515,281600,0.49999979672996375
1764859717.9437492,281600,0.49999988573827636
1764859733.826333,281600,0.4999999200927277
1764859749.831787,281600,0.4999999626376759
1764863296.938826,307200,0.4999998563383962
1764863307.733331,307200,0.4999998939275148
1764863318.620821,307200,0.4999998644408342
1764863329.3460858,307200,0.49999988550209
1764867786.661003,25600,0.4999991320857874
1764867802.846797,25600,0.4999995832448991
1764867818.671048,25600,0.4999991865570224
1764867834.656132,25600,0.4999995678700426
1764868559.246203,51200,0.49999953113761014
1764868574.336836,51200,0.4999995859706227
1764868589.6811159,51200,0.49999966661150536
1764868605.058882,51200,0.49999972564251016
1764869327.678354,76800,0.499999856074039
1764869343.53853,76800,0.49999983881017507
1764869359.538647,76800,0.499999823757852
1764869376.217058,76800,0.4999997882013545
1764870142.530904,102400,0.4999998843627508
1764870157.7264361,102400,0.4999998004272971
1764870173.043608,102400,0.4999996938709374
1764870187.880322,102400,0.4999997009717055
1764870901.891544,128000,0.49999989361862274
1764870916.897411,128000,0.49999980164718455
1764870931.9138749,128000,0.4999999172907689
1764870946.785389,128000,0.499999807038447
1764871647.8567948,153600,0.49999989023291036
1764871663.869546,153600,0.49999985285613285
1764871678.9679391,153600,0.49999993782885643
1764871694.277353,153600,0.4999998978137773
1764872391.5315561,179200,0.49999996724936907
1764872407.300481,179200,0.4999999551671455
1764872423.75516,179200,0.500000042403673
1764872439.534646,179200,0.5000000365066128
1764873152.357036,204800,0.4999999602581282
1764873166.787513,204800,0.500000068132551
1764873180.186829,204800,0.49999993184198327
1764873195.309937,204800,0.4999999988746453
1764873907.414009,230400,0.5000000245560369
1764873923.607788,230400,0.499999970773234
1764873939.8576682,230400,0.4999999240933653
1764873955.759618,230400,0.500000005939231
1764874664.7277188,256000,0.49999998089606135
1764874680.35798,256000,0.5000000205401501
1764874695.896179,256000,0.4999999351877548
1764874711.981081,256000,0.4999997226263576
1764875420.805535,281600,0.4999999906557668
1764875436.124105,281600,0.5000000322610674
1764875451.332596,281600,0.49999997354314324
1764875466.32726,281600,0.4999999471299056
