makespan,energy,iteration,global_step,checkpoint
4.266535196969697,10.55339523120398,10,25600,hetero_worst_pf_it00010_st000025600.pt
5.06239452020202,9.720038478757765,30,76800,hetero_worst_pf_it00030_st000076800.pt
