makespan,energy,iteration,global_step,checkpoint
3.0112132134171383,7.8909766950791695,5,12800,hetero_mean_pf_it00005_st000012800.pt
3.1312890526667774,7.2785952637866655,10,25600,hetero_mean_pf_it00010_st000025600.pt
3.2062175877899883,6.990036074079183,20,51200,hetero_mean_pf_it00020_st000051200.pt
3.3100992121212123,6.698610395745459,30,76800,hetero_mean_pf_it00030_st000076800.pt
