iteration,global_step,checkpoint,makespan,energy,knee_distance
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.940633579606504,7.810270913110895,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.940633579606504,7.810270913110895,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.940633579606504,7.810270913110895,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.940633579606504,7.810270913110895,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.940633579606504,7.810270913110895,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.940633579606504,7.810270913110895,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.940633579606504,7.810270913110895,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.940633579606504,7.810270913110895,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.940633579606504,7.810270913110895,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.940633579606504,7.810270913110895,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.940633579606504,7.810270913110895,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.940633579606504,7.810270913110895,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.940633579606504,7.810270913110895,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.940633579606504,7.810270913110895,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,2.940633579606504,7.810270913110895,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,3.0521958973026977,7.809943435088013,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,3.0521958973026977,7.809943435088013,0.0
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.37217925299971716
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.3625979594806818
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1299690147574646,7.51074623843393,0.19832221804204841
5,12800,hetero_mean_pf_it00005_st000012800.pt,3.0112132134171383,7.8909766950791695,0.0
5,12800,hetero_mean_pf_it00005_st000012800.pt,3.0112132134171383,7.8909766950791695,0.0
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1312890526667774,7.2785952637866655,0.28465358850713807
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1312890526667774,7.2785952637866655,0.045222094221883925
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1312890526667774,7.2785952637866655,0.045222094221883925
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1312890526667774,7.2785952637866655,0.07908308875614353
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1312890526667774,7.2785952637866655,0.07908308875614353
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1312890526667774,7.2785952637866655,0.07908308875614353
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1312890526667774,7.2785952637866655,0.07908308875614353
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1312890526667774,7.2785952637866655,0.07908308875614353
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1312890526667774,7.2785952637866655,0.07908308875614353
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1312890526667774,7.2785952637866655,0.07908308875614353
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1312890526667774,7.2785952637866655,0.07908308875614353
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1312890526667774,7.2785952637866655,0.07908308875614353
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1312890526667774,7.2785952637866655,0.07908308875614353
10,25600,hetero_mean_pf_it00010_st000025600.pt,3.1312890526667774,7.2785952637866655,0.07908308875614353
