makespan,energy,iteration,global_step,checkpoint
1.1589836376586375,12.231463543786006,250,640000,hetero_cvar_pf_it00250_st000640000.pt
1.1078221043771042,12.430044444528427,260,665600,hetero_cvar_pf_it00260_st000665600.pt
1.2345786965811965,12.06370485220898,320,819200,hetero_cvar_pf_it00320_st000819200.pt
1.2292890488215489,12.202240789962316,405,1036800,hetero_cvar_pf_it00405_st001036800.pt
1.1880879545454546,12.219602301828397,470,1203200,hetero_cvar_pf_it00470_st001203200.pt
