makespan,energy,iteration,global_step,checkpoint
1.042806047979798,10.667465725549166,75,192000,hetero_mean_pf_it00075_st000192000.pt
0.9014250395271395,10.963243690060207,115,294400,hetero_mean_pf_it00115_st000294400.pt
0.9194847310606061,10.912406368779179,145,371200,hetero_mean_pf_it00145_st000371200.pt
0.9269386179653679,10.86937114264363,380,972800,hetero_mean_pf_it00380_st000972800.pt
0.9567738278138528,10.686777942559306,405,1036800,hetero_mean_pf_it00405_st001036800.pt
0.9439409723304474,10.810821959812397,470,1203200,hetero_mean_pf_it00470_st001203200.pt
