makespan,energy,iteration,global_step,checkpoint
2.859766352752803,8.11740760499508,5,12800,hetero_mean_pf_it00005_st000012800.pt
3.1601266503968253,7.622794260592167,10,25600,hetero_mean_pf_it00010_st000025600.pt
3.497379030594405,7.1824188463180265,15,38400,hetero_mean_pf_it00015_st000038400.pt
3.5223816666860914,7.160361025832313,23,58880,hetero_mean_pf_it00023_st000058880.pt
