makespan,energy,iteration,global_step,checkpoint
3.7947555442057936,12.197278430997349,5,12800,hetero_cvar_pf_it00005_st000012800.pt
4.254749718494469,11.322050387834418,10,25600,hetero_cvar_pf_it00010_st000025600.pt
4.690298948458948,10.04550722336895,15,38400,hetero_cvar_pf_it00015_st000038400.pt
4.771855611952862,9.985386912277178,23,58880,hetero_cvar_pf_it00023_st000058880.pt
