Wall time,Step,Value
1764876255.3395681,25600,0.06473135876634066
1764876270.656723,25600,0.21879228200101436
1764876285.721004,25600,0.15741362583234847
1764876300.6752892,25600,0.04246565462050323
1764876986.65219,51200,0.008453575460786181
1764877001.831915,51200,0.03319537527139763
1764877017.086484,51200,0.01716226390565124
1764877032.264724,51200,0.0046383674697886125
1764878700.16943,25600,0.06473135876634066
1764878711.2088919,25600,0.21879228200101436
1764878722.427039,25600,0.15741362583234847
1764878734.077613,25600,0.04246565462050323
1764879233.026287,51200,0.008453575460786181
1764879244.158422,51200,0.03319537527139763
1764879255.2597818,51200,0.01716226390565124
1764879266.3384929,51200,0.0046383674697886125
1764879770.794674,76800,0.011782484570000088
1764879781.832572,76800,0.014016884746867615
1764879792.948395,76800,0.008305826194908729
1764879803.9670022,76800,0.02225967696580241
1764880870.84921,25600,0.06473135876634066
1764880887.095171,25600,0.21879228200101436
1764880903.952718,25600,0.15741362583234847
1764880920.864785,25600,0.04246565462050323
1764882495.980611,25600,0.01830488623022985
1764882511.576611,25600,0.06655119124894329
1764882526.8731961,25600,0.03609198827685217
1764882542.234563,25600,0.03802034062570781
1764883216.170479,51200,0.0012101060920245322
1764883231.0721269,51200,0.0010191797703011302
1764883246.0081038,51200,0.012835356269548417
1764883260.8984451,51200,0.0007628391445334909
1764883951.772065,76800,0.0006787111460633911
1764883968.505352,76800,0.02053399530772779
1764883984.680204,76800,0.007995754768231965
1764884001.133027,76800,0.0008805168996797418
1764884679.696204,102400,0.0031597682889380157
1764884694.6428878,102400,0.001821853418318345
1764884709.695084,102400,0.0017399513704662087
1764884726.240639,102400,0.003927981186911069
1764885428.336749,128000,0.0007079414237909059
1764885445.8039029,128000,0.0024870077970014755
1764885465.3120582,128000,0.0006973478835314211
1764885486.617286,128000,0.0012728442902143913
1764886196.19366,153600,0.002222525891950444
1764886211.1648881,153600,0.0020130447350485254
1764886226.500748,153600,0.011118137316899469
1764886242.5257652,153600,0.004452362313071645
1764886912.599922,179200,0.0011152621307382227
1764886927.442964,179200,0.0009437692386761873
1764886942.393733,179200,0.005322831903301782
1764886957.501246,179200,0.0006120981271496718
1764887605.602807,204800,0.0024169074541065694
1764887620.261421,204800,0.0012708356777951528
1764887635.4176278,204800,0.0051965625205955355
1764887649.825359,204800,0.019792767295542562
1764888287.575367,230400,0.001855054968587278
1764888302.0698838,230400,0.013212964120629047
1764888316.334307,230400,0.0061501044578927515
1764888331.099694,230400,0.01653139577336032
1764888967.816085,256000,0.006603448657858135
1764888982.175176,256000,0.0006974198059944203
1764888996.5017002,256000,0.0033494132950841787
1764889010.824954,256000,0.0025375384904783704
1764889659.513921,281600,0.002247716808242739
1764889674.697691,281600,0.0028771217774534014
1764889690.664083,281600,0.005897828635491735
1764889705.954769,281600,0.006369875752554108
1764890352.440604,307200,0.005183777382052677
1764890366.8395221,307200,0.00419606997659013
1764890381.305103,307200,0.006020394750975758
1764890395.719716,307200,0.000743854253655145
1764891041.352087,332800,0.028256629459654847
1764891056.301619,332800,0.023905714747578036
1764891070.901314,332800,0.008922075834531779
1764891085.2839181,332800,0.008064453719660889
1764891730.997518,358400,0.005932213532169915
1764891745.564366,358400,0.0032723040322661374
1764891760.177562,358400,0.006253734342727688
1764891775.08612,358400,0.00022030073765008935
1764892420.4441202,384000,0.006919539581414213
1764892434.919112,384000,0.011674680805921347
1764892449.718204,384000,0.005106602170033987
1764892464.074313,384000,0.005165301086640143
1764893112.0285802,409600,0.0008499339984176236
1764893127.255389,409600,0.0009202874068350315
1764893142.196352,409600,0.00019058870855050955
1764893157.1474922,409600,0.0010704096514165648
1764893808.849458,435200,0.0013428864102715313
1764893823.393544,435200,0.0023453544296346053
1764893837.9426932,435200,0.0008708014153981851
1764893853.114053,435200,0.003943415247146044
1764894498.684243,460800,0.014001644359432306
1764894513.166193,460800,0.0003535788069709988
1764894527.539867,460800,0.0006463301396128255
1764894542.669536,460800,0.008925263119853737
1764895187.067411,486400,0.00026416896399522735
1764895202.121352,486400,0.0006906581672044519
1764895217.534848,486400,0.0003589750761705328
1764895231.983264,486400,0.0006001055099540911
1764950709.4878669,25600,0.01830488623022985
1764950724.916068,25600,0.06655119124894329
1764950740.104602,25600,0.03609198827685217
1764950755.102311,25600,0.03802034062570781
1764952732.078804,25600,0.053471843725492955
1764952742.9946449,25600,0.11222457997957132
1764952754.055431,25600,0.04369513809556179
1764952764.919435,25600,0.046259686637571
1764953253.021792,51200,0.001976146530564754
1764953263.930903,51200,0.0025968261529426395
1764953274.829556,51200,0.006368095567911433
1764953285.7410078,51200,0.001794543330378023
1764956572.910926,25600,0.053471843725492955
1764956583.9141681,25600,0.11222457997957132
1764956595.088992,25600,0.04369513809556179
1764956606.099093,25600,0.046259686637571
1764957107.60179,51200,0.001976146530564754
1764957118.88916,51200,0.0025968261529426395
1764957129.788671,51200,0.006368095567911433
1764957141.089151,51200,0.001794543330378023
1764958616.672904,25600,0.02693080250545022
1764958629.165283,25600,0.019470964711643023
1764958641.717161,25600,0.013989845944890689
1764958654.156876,25600,0.0197971232903558
1764959227.162862,51200,0.008897856561252429
1764959239.978673,51200,0.006239484311244033
1764959252.7481139,51200,0.029059374788716317
1764959265.504284,51200,0.003927161008966421
1764960795.341129,25600,0.053471843725492955
1764960806.264149,25600,0.11222457997957132
1764960817.341154,25600,0.04369513809556179
1764960828.317389,25600,0.046259686637571
1764961312.7874858,51200,0.001976146530564754
1764961323.923705,51200,0.0025968261529426395
1764961335.06165,51200,0.006368095567911433
1764961346.118101,51200,0.001794543330378023
