Wall time,Step,Value
1764675318.289997,25600,-1.3411044719191523e-08
1764675340.426812,25600,-0.014055217616260052
1764675362.370921,25600,-0.02348945662379265
1764675384.8047612,25600,-0.023187723010778427
1764676358.432574,51200,7.450580596923828e-09
1764676380.7931461,51200,-0.009971407242119312
1764676402.200672,51200,-0.01298551820218563
1764676424.0555048,51200,-0.007516245357692242
1764677392.805632,76800,1.4901161193847656e-08
1764677416.258754,76800,-0.001512018614448607
1764677438.609854,76800,0.0036724568344652653
1764677460.833098,76800,-0.00036113857640884817
1764678441.815298,102400,1.4901161193847656e-08
1764678463.99617,102400,0.00012118220183765516
1764678488.916836,102400,-0.0013379051815718412
1764678512.622282,102400,-0.00017129778279922903
1764679502.809742,128000,-8.940697071579962e-09
1764679527.8822558,128000,-0.0036202617920935154
1764679551.5912058,128000,-0.0012613690923899412
1764679575.644425,128000,-0.00035900139482691884
1764680608.174237,153600,5.9604645663569045e-09
1764680630.8404028,153600,-0.0013684257864952087
1764680653.267308,153600,0.0012525826459750533
1764680678.139568,153600,-0.001113150967285037
1764681711.876653,179200,-8.940697071579962e-09
1764681733.9070258,179200,0.013250274583697319
1764681755.9626439,179200,-0.0005341313662938774
1764681777.380556,179200,-1.2181699275970459e-05
1764682857.360555,204800,3.3527612686157227e-08
1764682882.2116039,204800,0.0005662728217430413
1764682909.3293052,204800,0.0017852768069133162
1764682933.676973,204800,-0.00028445571660995483
1764686865.008416,230400,7.450580596923828e-09
1764686887.3797078,230400,-0.003868423867970705
1764686908.956903,230400,-0.001705987029708922
1764686930.089765,230400,-0.002533990191295743
1764687985.984016,256000,5.9604645663569045e-09
1764688008.6991081,256000,0.01381607074290514
1764688030.148145,256000,0.0005610108491964638
1764688051.692437,256000,-0.001578224473632872
1764689187.0584629,281600,0.0
1764689211.066846,281600,0.0019397258292883635
1764689235.4804869,281600,-0.001200687838718295
1764689260.589062,281600,-0.003530215471982956
1764690346.401433,307200,-8.195638834251895e-09
1764690372.458626,307200,0.0043815672397613525
1764690396.185885,307200,-0.002337709069252014
1764690421.532486,307200,0.0008818052592687309
1764692995.744438,2560,7.227063036907566e-08
1764693011.65836,2560,-0.0070671080611646175
1764693026.95661,2560,-0.010264633223414421
1764693042.114696,2560,-0.010671263560652733
1764693067.3442528,5120,-3.2782554626464844e-07
1764693084.1895318,5120,-0.014178551733493805
1764693099.101156,5120,-0.013746720738708973
1764693113.784919,5120,-0.010756216943264008
1764693138.7122638,7680,1.4901161415892261e-09
1764693154.5248551,7680,-0.002715385053306818
1764693170.864047,7680,-0.0006959058227948844
1764693186.498801,7680,-0.007920907810330391
1764693212.350374,10240,-5.9604645663569045e-09
1764693227.5089412,10240,-0.014492051675915718
1764693243.075317,10240,-0.022540438920259476
1764693258.2302778,10240,-0.01746022328734398
1764693283.627622,12800,8.940697071579962e-09
1764693299.116983,12800,-0.0032751881517469883
1764693313.7811258,12800,-0.02019221894443035
1764693330.641515,12800,-0.0054587265476584435
1764693359.5752032,15360,7.450580596923828e-09
1764693375.212843,15360,-0.008995321579277515
1764693391.637887,15360,-0.012539324350655079
1764693407.978431,15360,-0.014197124168276787
1764693435.322845,17920,-4.470348535789981e-09
1764693450.67103,17920,-0.015487827360630035
1764693466.447687,17920,-0.015066942200064659
1764693482.381494,17920,-0.0230356827378273
1764693510.2378628,20480,2.3841858265427618e-08
1764693526.334069,20480,0.009640892967581749
1764693541.288637,20480,-0.009504281915724277
1764693555.91628,20480,-0.03789142146706581
1764693581.41696,23040,1.0430812658057675e-08
1764693597.1414132,23040,-0.015028481371700764
1764693612.981025,23040,-0.024380603805184364
1764693629.655777,23040,-0.02922617830336094
1764693655.435167,25600,-2.3841858265427618e-08
1764693670.906259,25600,-0.01544564962387085
1764693686.871563,25600,-0.010629594326019287
1764693702.490773,25600,-0.023961341008543968
1764693728.3634272,28160,-3.725290298461914e-09
1764693746.478293,28160,-0.011145565658807755
1764693763.776392,28160,-0.00627236207947135
1764693780.456038,28160,-0.013508650474250317
1764693808.0696478,30720,1.1548399569960566e-08
1764693825.028406,30720,0.004397445823997259
1764693840.5179799,30720,-0.017381275072693825
1764693855.907701,30720,-0.03733395040035248
1764693882.652704,33280,-9.685754420729609e-09
1764693897.248724,33280,-0.022593272849917412
1764693912.1733902,33280,-0.009773747995495796
1764693927.573678,33280,-0.019410645589232445
1764693954.178278,35840,1.4901161193847656e-08
