makespan,energy,iteration,global_step,checkpoint
1.2538990404040404,15.499357269057553,5,12800,hetero_worst_pf_it00005_st000012800.pt
1.3692552777777776,12.63072280585836,60,153600,hetero_worst_pf_it00060_st000153600.pt
1.314664015151515,12.878756282400198,90,230400,hetero_worst_pf_it00090_st000230400.pt
