makespan,energy,iteration,global_step,checkpoint
1.3202560269360268,12.323263596193433,60,153600,hetero_cvar_pf_it00060_st000153600.pt
1.2952265193602692,12.480718083874867,70,179200,hetero_cvar_pf_it00070_st000179200.pt
1.2102094234006733,12.753510238523731,90,230400,hetero_cvar_pf_it00090_st000230400.pt
