Wall time,Step,Value
1764834315.9342022,25600,0.18488477311365978
1764834333.216487,25600,0.04163030100428139
1764834350.4287539,25600,0.09379024095784264
1764834367.689461,25600,0.04628255087468803
1764843464.795094,51200,0.07297488018507922
1764843481.6796842,51200,0.08370029330544096
1764843498.608286,51200,0.033795185925309064
1764843515.686806,51200,0.023981475579331966
1764844299.443796,76800,0.11584207153478737
1764844317.110794,76800,0.02371892803003363
1764844334.229444,76800,0.08400711104365836
1764844351.056854,76800,0.07515126937099735
1764845135.900865,102400,0.04566457428761787
1764845152.926673,102400,0.020588672635100825
1764845170.098449,102400,0.029531058253052737
1764845187.386585,102400,0.032505111602146405
1764845972.061116,128000,0.009832207249025168
1764845989.2692878,128000,0.014679949403919496
1764846006.311879,128000,0.016888125758820254
1764846023.2578812,128000,0.032872478001785686
1764846799.2046971,153600,0.017361709507007793
1764846816.10348,153600,0.04273739724790846
1764846832.876162,153600,0.041496961780542935
1764846850.462852,153600,0.015502664302120777
1764847644.010153,179200,0.03801056351173831
1764847661.225419,179200,0.021222792040152906
1764847678.074465,179200,0.022586377699945877
1764847694.979996,179200,0.03461387781010226
1764848671.573063,25600,0.01576393756884975
1764848688.824373,25600,0.1067566250339756
1764848705.732095,25600,0.05921256054125451
1764848722.7344031,25600,0.019927782324269592
1764849517.924493,51200,0.050798052717050644
1764849535.0703082,51200,0.012055605154737224
1764849552.557687,51200,0.03691545350463158
1764849569.988152,51200,0.03369136026752697
1764853921.131741,76800,0.07253189172700386
1764853938.256853,76800,0.07479727607320405
1764853956.158805,76800,0.010629931634890196
1764853973.713622,76800,0.09279648184172812
1764855033.282324,102400,0.12418577835080219
1764855050.869486,102400,0.02632792231713544
1764855068.4839182,102400,0.04784384859794802
1764855086.014934,102400,0.10361943362861546
1764856001.0898502,128000,0.05901822208922496
1764856018.49332,128000,0.05401947281430597
1764856035.794924,128000,0.033770251676700516
1764856053.600514,128000,0.02591039331872173
1764856895.957768,153600,0.21617458061219078
1764856914.815639,153600,0.14699073172586985
1764856933.054275,153600,0.11811572466044214
1764856950.4774668,153600,0.13356689399211094
1764857753.698784,179200,0.020114665569833674
1764857771.1966138,179200,0.02879169457606624
1764857788.643067,179200,0.027761637452713768
1764857804.6625202,179200,0.023949805787270965
1764858609.403658,204800,0.02919422461357052
1764867900.924358,25600,0.2575796453915283
1764867919.773862,25600,0.03589806903733328
1764867937.63363,25600,0.018150372880755824
1764867955.0042582,25600,0.13850395675897448
1764868751.762069,51200,0.010660827804558378
1764868768.357941,51200,0.015537833405010783
1764868785.2003782,51200,0.07363359883204022
1764868802.204648,51200,0.04358015218585416
1764869638.241888,76800,0.017888165440279113
1764869656.322786,76800,0.04417023909177094
1764869674.2709172,76800,0.03198840849604745
1764869692.058445,76800,0.02138268611801047
1764870531.2903302,102400,0.014778821705960296
1764870550.9737449,102400,0.029968393702269093
1764870568.9306712,102400,0.0395962178828103
1764870586.310302,102400,0.014839299029569488
1764871376.4240131,128000,0.04918423169509054
1764871393.773896,128000,0.07890681066056586
1764871410.799621,128000,0.04105840869668878
1764871429.1828659,128000,0.045577301672835496
1764872232.223051,153600,0.04882609625678353
1764872249.781578,153600,0.026261563124533392
1764872267.011945,153600,0.04140424848385477
1764872283.839594,153600,0.009014395156650697
1764873087.188433,179200,0.028043997546777593
1764873105.203722,179200,0.017964490846280053
1764873122.2363389,179200,0.0094240082038836
1764873139.581456,179200,0.01905713447942291
1764873944.5421062,204800,0.047489473364553954
1764873962.7354372,204800,0.03496096350059073
1764873981.1033869,204800,0.006946776985295773
1764873999.077904,204800,0.01056164598664741
1764874798.840967,230400,0.037716391631243885
1764874815.601677,230400,0.04999145384348902
1764874834.917761,230400,0.07771897579006753
1764874853.056229,230400,0.017350759413589552
