makespan,energy,iteration,global_step,checkpoint
0.9283544223859475,13.299653222472799,5,12800,hetero_mean_pf_it00005_st000012800.pt
0.9777948147796648,11.298477037495507,35,89600,hetero_mean_pf_it00035_st000089600.pt
1.0363294679875679,11.253242714926852,45,115200,hetero_mean_pf_it00045_st000115200.pt
1.0381045023698525,11.201000425921366,65,166400,hetero_mean_pf_it00065_st000166400.pt
0.9838209015151513,11.25418369693154,78,199680,hetero_mean_pf_it00078_st000199680.pt
