makespan,energy,iteration,global_step,checkpoint
1.1419914155289155,15.079339568946551,5,12800,hetero_cvar_pf_it00005_st000012800.pt
1.3876783122895624,12.635242625840936,25,64000,hetero_cvar_pf_it00025_st000064000.pt
1.1534226683501685,13.10296037028076,35,89600,hetero_cvar_pf_it00035_st000089600.pt
1.2623896464646467,12.89201158517634,60,153600,hetero_cvar_pf_it00060_st000153600.pt
1.3288304410774412,12.768911938702852,65,166400,hetero_cvar_pf_it00065_st000166400.pt
1.2697139898989898,12.886259665271412,78,199680,hetero_cvar_pf_it00078_st000199680.pt
