makespan,energy,iteration,global_step,checkpoint
1.267274090909091,15.601283580842283,5,12800,hetero_worst_pf_it00005_st000012800.pt
1.2834354292929295,13.922864960189415,35,89600,hetero_worst_pf_it00035_st000089600.pt
1.4079405050505052,12.804548049744373,65,166400,hetero_worst_pf_it00065_st000166400.pt
1.3641791666666665,13.243252392937945,75,192000,hetero_worst_pf_it00075_st000192000.pt
