Wall time,Step,Value
1765024313.916759,25600,3.724756066599553
1765024325.55056,25600,2.0750672812674784
1765024337.248018,25600,1.21512864900707
1765024348.833258,25600,2.259554656264207
1765024868.349317,51200,4.397530361028515
1765024879.9513128,51200,4.021671899653538
1765024891.560801,51200,3.0629894091789955
1765024903.179565,51200,2.8797523113734673
1765025419.688447,76800,3.3096151003278886
1765025431.259378,76800,14.526996832611168
1765025442.9648352,76800,4.053113325063984
1765025454.527117,76800,4.3203605057802195
1765025972.8455229,102400,4.196220573388871
1765025984.4390872,102400,3.0497178558569025
1765025996.173009,102400,3.0042925972958283
1765026007.906969,102400,6.440820542664657
1765026524.4479349,128000,5.4950576156323185
1765026535.986777,128000,4.148017516471055
1765026547.695225,128000,3.095946540053289
1765026559.244334,128000,6.507679607283633
1765027376.369201,153600,7.23478974156596
1765027387.917269,153600,4.74222528230767
1765027399.45456,153600,4.604851454662497
1765027411.130352,153600,3.8687741782092484
1765027925.39825,179200,4.77901177232068
1765027937.605632,179200,6.535931957326522
1765027949.771903,179200,5.996789541713531
1765027961.930363,179200,4.178994761800119
