makespan,energy,iteration,global_step,checkpoint
1.002284578948829,13.003299902273966,5,12800,hetero_mean_pf_it00005_st000012800.pt
1.0192823663530914,11.709384495057392,10,25600,hetero_mean_pf_it00010_st000025600.pt
1.0483692373737374,10.915563992051164,15,38400,hetero_mean_pf_it00015_st000038400.pt
