makespan,energy,iteration,global_step,checkpoint
1.2502417465867464,15.237739300640188,5,12800,hetero_cvar_pf_it00005_st000012800.pt
1.3192263888888889,13.273858118535303,10,25600,hetero_cvar_pf_it00010_st000025600.pt
1.3265704461279462,12.410724926832424,15,38400,hetero_cvar_pf_it00015_st000038400.pt
