makespan,energy,iteration,global_step,checkpoint
1.8845122354497352,7.646967995353412,120,614400,hetero_worst_pf_it00120_st000614400.pt
1.8845122354497352,7.646967995353412,130,665600,hetero_worst_pf_it00130_st000665600.pt
1.8845122354497352,7.646967995353412,140,716800,hetero_worst_pf_it00140_st000716800.pt
1.8845122354497352,7.646967995353412,150,768000,hetero_worst_pf_it00150_st000768000.pt
1.8845122354497352,7.646967995353412,170,870400,hetero_worst_pf_it00170_st000870400.pt
1.8845122354497352,7.646967995353412,200,1024000,hetero_worst_pf_it00200_st001024000.pt
